Time,No_9596,No_9596_des,Rub1,Rub1_des,Rub2,Rub2_des
4.615,0.598014,0.417588,1.856295,0.85254,0.707438,0.54492
4.616667,0.603042,0.415494,1.866829,0.855726000000001,0.714963,0.545841
4.618333,0.608819,0.416212,1.875012,0.857813,0.722737,0.54794
4.62,0.615076,0.420032,1.882253,0.860182,0.730174,0.550808
4.621667,0.621078,0.425858,1.88912,0.86395,0.737281,0.55423
4.623333,0.625833,0.431296,1.896082,0.869106,0.743995,0.558861
4.625,0.629173,0.434254,1.904355,0.874610000000001,0.749704,0.565582
4.626667,0.632242,0.434584,1.914729,0.879456,0.754311,0.574407
4.628333,0.636354,0.433954,1.926469,0.883587,0.75902,0.583939
4.63,0.641833,0.434259,1.93825,0.887754,0.765237,0.592505
4.631667,0.648105,0.436263,1.949744,0.892646,0.77338,0.599403
4.633333,0.654495,0.439803,1.961603,0.898122000000001,0.783178,0.604563
4.635,0.661015,0.444268,1.974566,0.903043,0.794289,0.6081
4.636667,0.668271,0.448307,1.98916,0.906179000000001,0.806119,0.610683
4.638333,0.676492,0.450252,2.005244,0.907569000000001,0.817808,0.613417
4.64,0.68529,0.449629,2.02164,0.908551,0.828825,0.616891
4.641667,0.69461,0.447818,2.03718,0.910442000000001,0.839255,0.620687
4.643333,0.705139,0.446964,2.051894,0.913929,0.849695,0.623993
4.645,0.717398,0.448507,2.066516,0.919275000000001,0.860854,0.626627
4.646667,0.731013,0.45264,2.08122,0.925932,0.872861,0.629467
4.648333,0.744895,0.458601,2.095148,0.932397000000001,0.885203,0.63368
4.65,0.757741,0.46549,2.10745,0.937267,0.897584,0.639559
4.651667,0.768638,0.472829,2.118729,0.940511000000001,0.91056,0.646672
4.653333,0.777506,0.480216,2.13049,0.943626,0.924898,0.654843
4.655,0.785287,0.487166,2.143638,0.948372,0.940414,0.663981
4.656667,0.793716,0.493676,2.158745,0.955714,0.956269,0.673344
4.658333,0.804265,0.50019,2.176678,0.965951,0.972258,0.681905
4.66,0.817239,0.50655,2.197749,0.978726,0.989021,0.689322
4.661667,0.831866,0.511658,2.22087,0.992838000000001,1.007076,0.696035
4.663333,0.84726,0.514727,2.244301,1.006998,1.026201,0.702485
4.665,0.863434,0.516043,2.266974,1.02056,1.045926,0.708908
4.666667,0.881007,0.516206,2.288827,1.033235,1.066181,0.715597
4.668333,0.900108,0.515915,2.310288,1.044819,1.086828,0.722629
4.67,0.92033,0.516795,2.331749,1.055506,1.10705,0.729854
4.671667,0.94124,0.52097,2.353489,1.065802,1.126077,0.737377
4.673333,0.962313,0.529051,2.375824,1.075927,1.144052,0.745715
4.675,0.982551,0.53944,2.398829,1.085855,1.161967,0.755635
4.676667,1.000736,0.549725,2.421988,1.095595,1.181276,0.767507
4.678333,1.016393,0.557883,2.444983,1.10475,1.203107,0.780661
4.68,1.030199,0.563085,2.468644,1.112864,1.2274,0.794012
4.681667,1.043342,0.566132,2.494199,1.120751,1.253211,0.80719
4.683333,1.056826,0.568642,2.52171,1.130342,1.279743,0.820477
4.685,1.071581,0.572245,2.550073,1.142985,1.306652,0.834003
4.686667,1.088643,0.578282,2.57834,1.158403,1.33363,0.847656
4.688333,1.108252,0.587153,2.606013,1.174983,1.360278,0.861424
4.69,1.129196,0.597882,2.632329,1.190976,1.386302,0.875488
4.691667,1.150112,0.608835,2.656672,1.205808,1.411585,0.890066
4.693333,1.171176,0.61896,2.679843,1.220132,1.436151,0.90501
4.695,1.193494,0.628053,2.704122,1.23461,1.460276,0.919862
4.696667,1.21702,0.636278,2.731687,1.249196,1.485008,0.934578
4.698333,1.240291,0.64387,2.76294,1.263474,1.511988,0.949629
4.7,1.262092,0.650832,2.79658,1.276818,1.542051,0.965136
4.701667,1.282556,0.657027,2.831095,1.288607,1.574517,0.980486
4.703333,1.30261,0.662788,2.865554,1.299182,1.607858,0.994929
4.705,1.322932,0.668876,2.89935,1.309844,1.640629,1.008128
4.706667,1.343819,0.675901,2.93218,1.321761,1.671879,1.020361
4.708333,1.365473,0.684019,2.964031,1.335512,1.701076,1.032502
4.71,1.387883,0.692992,2.994837,1.351043,1.728384,1.045388
4.711667,1.410766,0.70245,3.024867,1.367508,1.755266,1.059145
4.713333,1.433741,0.711928,3.0553,1.383481,1.783899,1.073616
4.715,1.456552,0.720826,3.087372,1.397904,1.815351,1.088909
4.716667,1.479017,0.728978,3.121263,1.411113,1.848861,1.104755
4.718333,1.500576,0.737183,3.156459,1.424515,1.883175,1.120313
4.72,1.52035,0.746306,3.192304,1.43945,1.91794,1.13525
4.721667,1.537926,0.755927,3.228093,1.456311,1.953422,1.149739
4.723333,1.55412,0.764852,3.263713,1.473751,1.989424,1.163555
4.725,1.571115,0.772482,3.299982,1.489228,2.025063,1.176471
4.726667,1.59107,0.778939,3.337686,1.501343,2.059418,1.188971
4.728333,1.613969,0.784432,3.376745,1.511351,2.092201,1.201864
4.73,1.637671,0.788794,3.416196,1.521894,2.1241,1.215727
4.731667,1.66039,0.791464,3.45444,1.53456,2.156419,1.230798
4.733333,1.6823,0.792322,3.489883,1.548997,2.190018,1.247125
4.735,1.704787,0.792665,3.521689,1.563803,2.224644,1.264564
4.736667,1.728742,0.794696,3.550127,1.577936,2.259358,1.28239
4.738333,1.753727,0.799966,3.576756,1.591688,2.293378,1.299423
4.74,1.778695,0.808438,3.604031,1.606471,2.326669,1.314832
4.741667,1.802811,0.818838,3.633864,1.623363,2.359848,1.328497
4.743333,1.82551,0.829979,3.666714,1.641676,2.393359,1.340876
4.745,1.846796,0.841325,3.702051,1.659417,2.426889,1.352787
4.746667,1.867278,0.85243,3.738754,1.675195,2.459709,1.365031
4.748333,1.887644,0.862794,3.77545,1.689259,2.491575,1.378067
4.75,1.908622,0.872189,3.811183,1.702969,2.523273,1.391985
4.751667,1.930696,0.880509,3.845683,1.717396,2.556164,1.406626
4.753333,1.953507,0.887294,3.879566,1.732148,2.591104,1.421692
4.755,1.976455,0.89187,3.914433,1.745831,2.627668,1.436746
4.756667,1.999362,0.89423,3.951766,1.757784,2.664421,1.451272
4.758333,2.021769,0.895417,3.99142,1.768749,2.699928,1.465044
4.76,2.042689,0.89697,4.031595,1.779858,2.733477,1.478166
4.761667,2.061552,0.900471,4.070178,1.791616,2.765215,1.490567
4.763333,2.078808,0.907092,4.106067,1.804003,2.795989,1.502174
4.765,2.095617,0.916942,4.139789,1.817103,2.827119,1.513553
4.766667,2.113311,0.92883,4.173067,1.830782,2.859862,1.525614
4.768333,2.132959,0.940684,4.207621,1.843878,2.894408,1.538537
4.77,2.154751,0.950795,4.244303,1.854799,2.929624,1.551675
4.771667,2.177886,0.958775,4.282563,1.862963,2.964179,1.564675
4.773333,2.201431,0.965009,4.320576,1.869314,2.997371,1.577676
4.775,2.224858,0.969654,4.356724,1.875806,3.029096,1.590423
4.776667,2.24756,0.972863,4.390697,1.884508,3.05982,1.60252
4.778333,2.268284,0.975421,4.423251,1.896623,3.090379,1.614314
4.78,2.286052,0.978314,4.455622,1.911915,3.121657,1.626573
4.781667,2.301746,0.982271,4.488884,1.929094,3.154448,1.639597
4.783333,2.317421,0.987589,4.523342,1.946664,3.188767,1.653163
4.785,2.334483,0.993808,4.558424,1.963315,3.223405,1.667296
4.786667,2.353479,1.00033,4.593229,1.977812,3.257078,1.682664
4.788333,2.374222,1.007156,4.627235,1.989341,3.28964,1.699354
4.79,2.395598,1.014468,4.660465,1.998659,3.321886,1.715634
4.791667,2.41638,1.022315,4.693471,2.0082,3.354685,1.729178
4.793333,2.435994,1.030742,4.727342,2.02014,3.388337,1.73932
4.795,2.454048,1.039507,4.763002,2.034592,3.422292,1.74764
4.796667,2.470237,1.047856,4.800453,2.049904,3.455307,1.756651
4.798333,2.485093,1.054854,4.83909,2.06435,3.486763,1.767906
4.8,2.49988,1.059882,4.878249,2.077074,3.517633,1.781191
4.801667,2.51573,1.063026,4.917095,2.087564,3.548962,1.795368
4.803333,2.533302,1.065112,4.954612,2.095595,3.58003,1.809777
4.805,2.552749,1.067613,4.990016,2.102199,3.609099,1.824614
4.806667,2.573656,1.072362,5.022784,2.109448,3.635725,1.839962
4.808333,2.595142,1.08041,5.052493,2.118937,3.661511,1.855203
4.81,2.61591,1.090887,5.079569,2.131,3.68845,1.869617
4.811667,2.634743,1.101472,5.106001,2.145086,3.717227,1.883044
4.813333,2.651701,1.109937,5.134361,2.160218,3.747333,1.895826
4.815,2.668229,1.115387,5.166217,2.174923,3.778177,1.908135
4.816667,2.685299,1.118812,5.201562,2.187619,3.809239,1.919623
4.818333,2.702426,1.122313,5.239141,2.197885,3.839639,1.929885
4.82,2.719018,1.127034,5.277101,2.20671,3.868832,1.93904
4.821667,2.73559,1.132235,5.313782,2.215506,3.897317,1.948064
4.823333,2.753248,1.136713,5.348428,2.225476,3.92605,1.958632
4.825,2.772468,1.140246,5.381108,2.237362,3.955725,1.97222
4.826667,2.792404,1.14336,5.412409,2.251289,3.986255,1.9888
4.828333,2.811325,1.147008,5.44383,2.266681,4.016803,2.006307
4.83,2.827988,1.152581,5.477422,2.282359,4.04675,2.021913
4.831667,2.842525,1.160785,5.513777,2.297356,4.076358,2.034207
4.833333,2.856038,1.170746,5.551114,2.31164,4.10636,2.044277
4.835,2.869972,1.18081,5.587265,2.325448,4.137191,2.054628
4.836667,2.885464,1.18954,5.621763,2.338334,4.168954,2.06693
4.838333,2.902363,1.196381,5.655445,2.349532,4.201517,2.081053
4.84,2.919423,1.202065,5.688807,2.358818,4.23385,2.095922
4.841667,2.935615,1.207646,5.721601,2.366885,4.264291,2.11068
4.843333,2.950799,1.213199,5.753635,2.375257,4.292285,2.125279
4.845,2.965658,1.218258,5.785167,2.385266,4.318996,2.13962
4.846667,2.981267,1.222628,5.816998,2.396836,4.346083,2.152434
4.848333,2.998304,1.22616,5.850308,2.408981,4.374756,2.162331
4.85,3.016655,1.228844,5.885715,2.42097,4.405519,2.169555
4.851667,3.035827,1.23124,5.922664,2.432332,4.437795,2.176119
4.853333,3.055373,1.234162,5.960029,2.442866,4.470171,2.184419
4.855,3.074801,1.238334,5.996945,2.452998,4.501597,2.195535
4.856667,3.093631,1.244402,6.033001,2.463427,4.532022,2.208751
4.858333,3.111498,1.252408,6.067817,2.474543,4.561839,2.222504
4.86,3.12809,1.261264,6.100958,2.486208,4.591445,2.235423
4.861667,3.14359,1.269287,6.13288,2.497934,4.621344,2.246763
4.863333,3.158946,1.27524,6.165033,2.509549,4.652102,2.256546
4.865,3.175341,1.278962,6.198299,2.521338,4.684066,2.265477
4.866667,3.193441,1.281522,6.232223,2.533517,4.717145,2.274152
4.868333,3.212752,1.284664,6.265819,2.545956,4.750834,2.282419
4.87,3.232094,1.289544,6.298561,2.557949,4.784299,2.290096
4.871667,3.250887,1.295874,6.331136,2.568623,4.816459,2.297984
4.873333,3.26927,1.302375,6.365178,2.578162,4.846464,2.307535
4.875,3.287612,1.307964,6.401738,2.587649,4.874064,2.319645
4.876667,3.306542,1.312635,6.440157,2.597733,4.899593,2.334034
4.878333,3.326636,1.317179,6.478541,2.608546,4.924404,2.349565
4.88,3.347914,1.32214,6.515329,2.620197,4.950862,2.364972
4.881667,3.369779,1.327633,6.550182,2.632539,4.980691,2.379481
4.883333,3.391183,1.333771,6.583468,2.64508,5.013595,2.393029
4.885,3.411075,1.340456,6.615856,2.657307,5.047722,2.406266
4.886667,3.428784,1.347182,6.648168,2.668906,5.080902,2.420059
4.888333,3.444299,1.353461,6.680878,2.679956,5.111697,2.434398
4.89,3.458823,1.358979,6.714166,2.690992,5.140428,2.447866
4.891667,3.474425,1.363433,6.748294,2.7026,5.169193,2.458809
4.893333,3.492188,1.366799,6.783403,2.715068,5.200182,2.467055
4.895,3.511156,1.369527,6.819297,2.728233,5.233878,2.473962
4.896667,3.529714,1.372556,6.855821,2.741284,5.26893,2.481196
4.898333,3.54747,1.377232,6.89319,2.753323,5.303548,2.48969
4.9,3.565258,1.384168,6.931351,2.76413,5.336663,2.499231
4.901667,3.583901,1.392299,6.969558,2.774163,5.368081,2.50926
4.903333,3.603443,1.399922,7.007117,2.784349,5.398495,2.519844
4.905,3.623244,1.406046,7.044039,2.795781,5.428805,2.531085
4.906667,3.642712,1.410699,7.080901,2.808903,5.458811,2.542433
4.908333,3.661813,1.414857,7.117869,2.822924,5.487595,2.553352
4.91,3.680577,1.420027,7.153888,2.836478,5.515257,2.563912
4.911667,3.698671,1.427102,7.188046,2.848828,5.542982,2.574639
4.913333,3.715964,1.435278,7.221275,2.860061,5.571288,2.586132
4.915,3.732872,1.442575,7.255378,2.870466,5.599721,2.598578
4.916667,3.749912,1.447723,7.291177,2.880426,5.628382,2.611398
4.918333,3.767377,1.451414,7.328273,2.890511,5.658149,2.623428
4.92,3.785366,1.455594,7.365824,2.900917,5.689424,2.633888
4.921667,3.803961,1.461635,7.403134,2.911155,5.721799,2.643217
4.923333,3.823335,1.469496,7.439806,2.920745,5.754714,2.652693
4.925,3.843426,1.478279,7.475481,2.929564,5.787684,2.663544
4.926667,3.863691,1.486905,7.509696,2.937588,5.820166,2.676421
4.928333,3.883431,1.494397,7.542376,2.945186,5.851798,2.691309
4.93,3.90192,1.500241,7.574197,2.953464,5.882676,2.707782
4.931667,3.918596,1.504953,7.606299,2.963825,5.913084,2.72503
4.933333,3.934096,1.509533,7.639734,2.976979,5.943061,2.741782
4.935,3.95022,1.514084,7.674717,2.992283,5.972496,2.756929
4.936667,3.968028,1.518101,7.710534,3.008347,6.001453,2.770201
4.938333,3.98693,1.521692,7.7464,3.02403,6.030267,2.78191
4.94,4.005756,1.525532,7.782206,3.038483,6.059829,2.792254
4.941667,4.023883,1.530087,7.818413,3.051053,6.091337,2.801107
4.943333,4.04142,1.53543,7.855162,3.062014,6.124982,2.808512
4.945,4.058798,1.541624,7.89186,3.072775,6.159491,2.81525
4.946667,4.076415,1.54867,7.928006,3.084573,6.193202,2.822566
4.948333,4.094587,1.556136,7.963841,3.097459,6.225204,2.831235
4.95,4.113411,1.563329,7.999762,3.110691,6.255477,2.841164
4.951667,4.132615,1.569777,8.035574,3.123507,6.284183,2.852162
4.953333,4.151706,1.575526,8.070818,3.135508,6.311407,2.864504
4.955,4.170351,1.580988,8.105455,3.146586,6.33775,2.878033
4.956667,4.188678,1.586412,8.139762,3.156935,6.364417,2.89162
4.958333,4.207386,1.591762,8.174014,3.167086,6.392419,2.904082
4.96,4.227474,1.596976,8.208537,3.17749,6.42233,2.914941
4.961667,4.249439,1.602016,8.243663,3.188093,6.454889,2.924432
4.963333,4.272751,1.606951,8.279485,3.198622,6.490655,2.933343
4.965,4.296406,1.612133,8.315718,3.2092,6.528641,2.94282
4.966667,4.319697,1.617992,8.352148,3.220356,6.566445,2.953894
4.968333,4.342148,1.624519,8.389281,3.232332,6.602016,2.966572
4.97,4.362863,1.631504,8.427762,3.244585,6.634755,2.979623
4.971667,4.380513,1.639198,8.467151,3.256072,6.665292,2.991917
4.973333,4.394611,1.647651,8.506019,3.266144,6.694684,3.003396
4.975,4.406659,1.65594,8.543134,3.27521,6.723809,3.014452
4.976667,4.419292,1.66339,8.578324,3.28438,6.753223,3.025418
4.978333,4.4341,1.670481,8.612546,3.294538,6.783467,3.036575
4.98,4.450928,1.677689,8.647102,3.305897,6.815109,3.047591
4.981667,4.46915,1.684772,8.682562,3.318084,6.847767,3.057707
4.983333,4.488572,1.691162,8.718529,3.330381,6.879804,3.067091
4.985,4.509047,1.696226,8.754152,3.342089,6.909999,3.077053
4.986667,4.530166,1.699826,8.788401,3.35284,6.938836,3.088849
4.988333,4.551568,1.70318,8.820535,3.362596,6.967785,3.1026
4.99,4.572974,1.708442,8.850959,3.371669,6.998088,3.117188
4.991667,4.59374,1.716849,8.881,3.380795,7.030009,3.131472
4.993333,4.612769,1.727644,8.911651,3.390553,7.062463,3.145165
4.995,4.629261,1.738973,8.943159,3.400967,7.093864,3.15808
4.996667,4.643702,1.749439,8.975587,3.412217,7.123717,3.169658
4.998333,4.65806,1.758594,9.009183,3.424622,7.152772,3.179815
5.0,4.674688,1.766534,9.044121,3.437999,7.181795,3.189438
5.001667,4.694782,1.773807,9.08004,3.452177,7.210826,3.199436
5.003333,4.717896,1.780812,9.116097,3.467112,7.239669,3.209411
5.005,4.742831,1.786669,9.151548,3.481716,7.26866,3.217909
5.006667,4.768695,1.790147,9.186098,3.493729,7.298613,3.224301
5.008333,4.794804,1.791467,9.219638,3.501916,7.330227,3.229916
5.01,4.81967,1.79183,9.252085,3.50802,7.36385,3.237066
5.011667,4.841058,1.792367,9.28391,3.51532,7.399345,3.247444
5.013333,4.858119,1.794318,9.316036,3.525591,7.435848,3.261525
5.015,4.872825,1.79868,9.348681,3.538186,7.472259,3.278473
5.016667,4.888094,1.805384,9.381389,3.551224,7.507933,3.296444
5.018333,4.905343,1.813629,9.414033,3.563121,7.542599,3.313709
5.02,4.924522,1.822566,9.446727,3.573195,7.576101,3.329201
5.021667,4.945154,1.831362,9.479473,3.581433,7.608139,3.341943
5.023333,4.966452,1.839186,9.51238,3.588586,7.638525,3.351513
5.025,4.987344,1.845415,9.545795,3.595851,7.667963,3.359372
5.026667,5.007184,1.849863,9.579945,3.603903,7.697513,3.36818
5.028333,5.026314,1.852974,9.614488,3.612983,7.72742,3.379441
5.03,5.045645,1.8557,9.649073,3.623643,7.757435,3.392457
5.031667,5.065479,1.859046,9.684108,3.636583,7.787609,3.405549
5.033333,5.08506,1.863764,9.720012,3.651608,7.818277,3.417777
5.035,5.103234,1.87011,9.756107,3.667034,7.849778,3.429156
5.036667,5.119589,1.877793,9.791032,3.680414,7.882102,3.44015
5.038333,5.135179,1.886526,9.823875,3.690017,7.91481,3.451605
5.04,5.151666,1.896406,9.854503,3.695779,7.947604,3.464093
5.041667,5.170095,1.907288,9.883544,3.699224,7.980603,3.477043
5.043333,5.191114,1.918133,9.912391,3.702819,8.013974,3.489183
5.045,5.215047,1.927294,9.942552,3.70911,8.047605,3.499731
5.046667,5.240811,1.933435,9.974765,3.719188,8.081451,3.509085
5.048333,5.265998,1.936433,10.008582,3.731715,8.116002,3.518576
5.05,5.288683,1.93757,10.042578,3.74447,8.151755,3.529312
5.051667,5.308653,1.938758,10.075508,3.756421,8.188428,3.541269
5.053333,5.327114,1.941504,10.107533,3.767505,8.225034,3.553578
5.055,5.345616,1.946341,10.139793,3.777627,8.260476,3.565403
5.056667,5.365195,1.953013,10.172801,3.787106,8.29403,3.5763
5.058333,5.38613,1.961326,10.206101,3.797018,8.325675,3.58589
5.06,5.40803,1.971249,10.239415,3.808078,8.355978,3.593803
5.061667,5.430274,1.981943,10.272982,3.819997,8.385516,3.6004
5.063333,5.452534,1.991853,10.307278,3.832201,8.414932,3.607099
5.065,5.474856,2.000081,10.342946,3.844292,8.44528,3.615283
5.066667,5.497507,2.006979,10.380039,3.855863,8.47721,3.625052
5.068333,5.52062,2.013507,10.417725,3.86649,8.510164,3.635862
5.07,5.543639,2.020322,10.455035,3.8762,8.543127,3.647941
5.071667,5.565609,2.02739,10.491011,3.885661,8.57585,3.66201
5.073333,5.586472,2.034195,10.524816,3.895561,8.608884,3.678416
5.075,5.6074,2.040354,10.556523,3.905987,8.642788,3.696841
5.076667,5.629449,2.046247,10.5872,3.916493,8.677804,3.715817
5.078333,5.652514,2.052693,10.617943,3.926432,8.713493,3.733178
5.08,5.675779,2.059721,10.649081,3.935251,8.748459,3.747428
5.081667,5.698348,2.066427,10.680327,3.943141,8.781501,3.758278
5.083333,5.719221,2.072228,10.711691,3.951479,8.812756,3.76656
5.085,5.737746,2.077278,10.744018,3.961836,8.843295,3.773526
5.086667,5.754634,2.082061,10.778294,3.974548,8.874447,3.779828
5.088333,5.771934,2.087485,10.814559,3.988622,8.907439,3.785999
5.09,5.791813,2.094472,10.851825,4.002604,8.942836,3.793494
5.091667,5.815012,2.102918,10.888835,4.015422,8.980121,3.803996
5.093333,5.840041,2.1117,10.924794,4.026688,9.017893,3.817989
5.095,5.864227,2.119704,10.959819,4.036458,9.054532,3.834544
5.096667,5.886187,2.126619,10.994485,4.045224,9.089176,3.851907
5.098333,5.907066,2.132896,11.028496,4.053977,9.122285,3.86819
5.1,5.928875,2.139018,11.060756,4.063587,9.155019,3.8822
5.101667,5.952353,2.145247,11.091144,4.074146,9.18836,3.893796
5.103333,5.976942,2.151941,11.120937,4.085051,9.22267,3.903493
5.105,6.001903,2.159281,11.151582,4.095411,9.257385,3.91211
5.106667,6.026816,2.166936,11.184078,4.10447,9.291603,3.920879
5.108333,6.051386,2.17452,11.218592,4.112312,9.325109,3.931363
5.11,6.075225,2.1821,11.253911,4.119954,9.35844,3.944547
5.111667,6.097579,2.189971,11.288479,4.128212,9.392565,3.959886
5.113333,6.117564,2.197841,11.322009,4.13723,9.428423,3.97586
5.115,6.135457,2.204628,11.355596,4.14706,9.466122,3.991341
5.116667,6.152884,2.209715,11.390668,4.15756,9.504615,4.005797
5.118333,6.17144,2.21424,11.427533,4.168215,9.542361,4.018775
5.12,6.192125,2.220277,11.464741,4.178731,9.578525,4.029945
5.121667,6.215288,2.228837,11.500424,4.189111,9.613261,4.039744
5.123333,6.240094,2.239296,11.533906,4.199608,9.647005,4.049826
5.125,6.265222,2.250155,11.565559,4.210906,9.680254,4.06192
5.126667,6.290357,2.259945,11.595997,4.223266,9.713751,4.075825
5.128333,6.315906,2.267961,11.625978,4.236115,9.74842,4.089746
5.13,6.341784,2.274525,11.65663,4.249123,9.785091,4.102298
5.131667,6.367457,2.280544,11.689401,4.262317,9.823839,4.112828
5.133333,6.392766,2.286902,11.725157,4.275181,9.863565,4.12125
5.135,6.417992,2.294159,11.763358,4.286872,9.902713,4.128727
5.136667,6.442978,2.302215,11.80266,4.297326,9.940318,4.137078
5.138333,6.466807,2.310382,11.841982,4.307426,9.976228,4.147412
5.14,6.488856,2.318246,11.880758,4.317986,10.010902,4.159772
5.141667,6.509668,2.326198,11.918686,4.328819,10.045274,4.173232
5.143333,6.53033,2.33489,11.955599,4.338794,10.080327,4.186567
5.145,6.551497,2.344428,11.991315,4.346885,10.116495,4.199409
5.146667,6.573498,2.354147,12.025599,4.353175,10.153636,4.212258
5.148333,6.596881,2.363036,12.05858,4.359006,10.191693,4.225708
5.15,6.622295,2.370726,12.090931,4.366422,10.231097,4.240042
5.151667,6.649939,2.377939,12.123477,4.376969,10.272057,4.255034
5.153333,6.679391,2.385434,12.157081,4.390514,10.313734,4.270122
5.155,6.709989,2.393097,12.192745,4.405393,10.354743,4.284743
5.156667,6.740884,2.4005,12.231076,4.419646,10.394186,4.298539
5.158333,6.770609,2.407684,12.271779,4.431865,10.432166,4.311514
5.16,6.797683,2.414891,12.313844,4.441406,10.469764,4.324021
5.161667,6.822069,2.421857,12.355812,4.448583,10.508194,4.336731
5.163333,6.844927,2.427931,12.396005,4.454797,10.547793,4.350417
5.165,6.867175,2.433363,12.433041,4.46203,10.588116,4.365152
5.166667,6.889324,2.440241,12.466594,4.471547,10.628836,4.379973
5.168333,6.911914,2.451238,12.49795,4.483037,10.67018,4.393968
5.17,6.935424,2.46742,12.529497,4.495424,10.712349,4.407401
5.171667,6.960251,2.487773,12.563491,4.507932,10.75493,4.421304
5.173333,6.986503,2.510069,12.601034,4.520062,10.797307,4.436399
5.175,7.013629,2.531727,12.6416,4.5317,10.839125,4.452603
5.176667,7.041024,2.550659,12.683501,4.543172,10.880072,4.468897
5.178333,7.068791,2.565743,12.724942,4.554651,10.919851,4.483553
5.18,7.097317,2.576577,12.764691,4.566139,10.958484,4.495414
5.181667,7.126483,2.583436,12.802403,4.577835,10.996637,4.505213
5.183333,7.155518,2.587777,12.838443,4.589997,11.035719,4.514895
5.185,7.183693,2.591827,12.873429,4.602609,11.076903,4.525499
5.186667,7.211031,2.597275,12.908537,4.615247,11.11984,4.536506
5.188333,7.238058,2.604931,12.945545,4.627401,11.163127,4.547466
5.19,7.265195,2.615189,12.985647,4.638919,11.205757,4.559155
5.191667,7.292636,2.627724,13.028736,4.650054,11.247583,4.572494
5.193333,7.32056,2.640669,13.073803,4.661326,11.289176,4.587419
5.195,7.348982,2.651021,13.119363,4.673173,11.331605,4.603223
5.196667,7.377581,2.656701,13.163614,4.685232,11.375531,4.61899
5.198333,7.40615,2.65787,13.205096,4.696599,11.420133,4.633777
5.2,7.434846,2.656412,13.243925,4.707063,11.463656,4.64725
5.201667,7.463802,2.654815,13.281803,4.717187,11.505236,4.660063
5.203333,7.493089,2.655109,13.320295,4.727507,11.545758,4.673198
5.205,7.522789,2.658345,13.359694,4.738241,11.587113,4.687211
5.206667,7.552599,2.664858,13.399502,4.749394,11.630783,4.702266
5.208333,7.582007,2.674509,13.439147,4.760747,11.676719,4.718215
5.21,7.611317,2.68664,13.478264,4.772044,11.723554,4.734767
5.211667,7.641683,2.700195,13.51679,4.783708,11.770229,4.751813
5.213333,7.673757,2.713997,13.554928,4.796888,11.817197,4.769084
5.215,7.706949,2.726716,13.593212,4.81216,11.865716,4.78599
5.216667,7.740125,2.737051,13.632258,4.82874,11.916119,4.802445
5.218333,7.772551,2.744661,13.672121,4.845473,11.967236,4.819275
5.22,7.804039,2.750689,13.712452,4.861936,12.017489,4.837199
5.221667,7.834298,2.757002,13.753327,4.877944,12.066285,4.855674
5.223333,7.862778,2.764759,13.79539,4.892747,12.114106,4.873342
5.225,7.889544,2.773466,13.839138,4.905483,12.161269,4.88923
5.226667,7.915618,2.781684,13.884471,4.916158,12.207243,4.903141
5.228333,7.942519,2.788824,13.931212,4.926113,12.25151,4.915535
5.23,7.97173,2.795787,13.979569,4.937198,12.294246,4.92757
5.231667,8.003559,2.803978,14.029785,4.949927,12.335814,4.941037
5.233333,8.036478,2.814257,14.081358,4.962835,12.376573,4.957366
5.235,8.068651,2.826593,14.132536,4.973833,12.417351,4.976111
5.236667,8.100018,2.840216,14.18134,4.982222,12.459085,4.995115
5.238333,8.132325,2.854194,14.227248,4.989605,12.502075,5.012673
5.24,8.167036,2.867875,14.271184,4.998403,12.546247,5.028699
5.241667,8.203471,2.880644,14.314045,5.009368,12.591647,5.043727
5.243333,8.239483,2.892109,14.356149,5.021061,12.638464,5.058268
5.245,8.273728,2.903004,14.398209,5.031956,12.687125,5.073101
5.246667,8.306484,2.91484,14.441455,5.042718,12.737805,5.088696
5.248333,8.338635,2.928179,14.486468,5.055803,12.78946,5.104548
5.25,8.370602,2.941927,14.533112,5.072744,12.840111,5.119865
5.251667,8.402351,2.954826,14.581027,5.092476,12.888474,5.134509
5.253333,8.434203,2.966904,14.629402,5.112432,12.935031,5.14938
5.255,8.46712,2.978814,14.67736,5.130833,12.981268,5.166061
5.256667,8.501793,2.990639,14.724821,5.147637,13.028261,5.185465
5.258333,8.538028,3.002043,14.772223,5.163781,13.07643,5.206994
5.26,8.575225,3.013069,14.820239,5.180316,13.125944,5.229312
5.261667,8.612698,3.024234,14.869969,5.197816,13.17677,5.251385
5.263333,8.649796,3.0359,14.921788,5.215623,13.228503,5.272608
5.265,8.686092,3.047979,14.974191,5.232222,13.280369,5.292544
5.266667,8.721112,3.060359,15.025185,5.246943,13.331805,5.311221
5.268333,8.754674,3.073196,15.074447,5.260611,13.382981,5.329456
5.27,8.787611,3.086593,15.123387,5.274388,13.434133,5.348259
5.271667,8.821255,3.100302,15.173686,5.288725,13.484864,5.368075
5.273333,8.856584,3.113938,15.226134,5.303518,13.534651,5.388787
5.275,8.894086,3.127168,15.280467,5.318628,13.58371,5.409727
5.276667,8.933434,3.13976,15.335831,5.333946,13.633278,5.429782
5.278333,8.973195,3.152033,15.391079,5.349169,13.684884,5.448419
5.28,9.011852,3.164799,15.445179,5.364129,13.739287,5.466087
5.281667,9.04936,3.178179,15.497639,5.379696,13.796157,5.483346
